noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,1.0,2.0,5000,1337,7.0,35.817498984291305,36054.019962848986,36884.46821055861,28.817498984291305,38.5,66396.5,67388.75,31.5,0.45698914908392785,0.45266133871664616,4.869659780586453,19769.239518216036,19773.777867666493,-2.1303402194135472,7.0,42837.875,42837.875,0.0,0.5385102664822652,0.5384043240317945,0.5483227539837938,0.5361003920345534,0.6451827280052412,0.6356828847545027
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,1.0,5.0,5000,1337,7.0,9.660206909050777,145.0991153427586,152.1758161417201,2.6602069090507765,9.8224,184.19105792,192.15699967999998,2.8224000000000005,0.2122358328286504,0.20806519463178935,6.857528469655974,102.76565112353411,102.78594926049269,-0.14247153034402604,7.0,135.05447936,135.05447936000002,0.0,0.23908002451660318,0.23892972859858003,0.708244505011469,0.6754420765831081,0.7332303798301567,0.7028340345910215
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,3.0,0.1,5000,1337,607.0,9353340.801100869,3.5701354102331036e+16,3.578882773188529e+16,9352733.801100869,7561406.999999998,1.521389898337407e+17,1.5219615553038067e+17,7560799.999999998,0.7653372475961231,0.7648506454899165,844065.7510598629,1.515844047188862e+16,1.5159151894553362e+16,843458.7510598629,607.0,9.663210379310074e+16,9.663210379310074e+16,0.0,0.8431324593289989,0.8431250971518672,0.4245900709659325,0.4235721831438374,0.6351567333180104,0.63491816502429
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,3.0,0.5,5000,1337,607.0,15853.1343235902,16661571594.558735,16894016206.371687,15246.1343235902,17343.0,36377317888.0,36657411584.0,16736.0,0.5419791078095126,0.539137776608715,-610.6639935083754,8588216289.272328,8589698994.873411,-1217.6639935083754,607.0,23283558400.0,23283558400.0,0.0,0.6311467456249158,0.6310830652554632,0.5154505528204213,0.5084462385938608,0.6400570397104698,0.6351664614029285
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,3.0,1.0,5000,1337,607.0,2409.8380144900125,96910003.15862466,100160228.06511496,1802.8380144900125,2559.0,156490576.0,160300880.0,1952.0,0.38072946220975845,0.3751735607121124,487.98595117851596,56747206.01864509,56761370.36246196,-119.01404882148404,607.0,102960760.0,102960760.0,0.0,0.44884627873138183,0.4487087084199654,0.5855660320819501,0.5667056820753338,0.6579358491210359,0.6422969106595048
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,3.0,2.0,5000,1337,607.0,935.962419811622,2068540.827959899,2176757.1016082168,328.962419811622,955.5,2600435.5,2721887.75,348.5,0.20454061330884804,0.2002766823840488,589.6688968115425,1484470.2630117694,1484770.6301494986,-17.33110318845752,607.0,1927451.875,1927451.875,0.0,0.22982758622091698,0.229671749833184,0.7176412681570468,0.6821021183541933,0.741203492645751,0.7081305520405828
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,3.0,5.0,5000,1337,607.0,654.093712928949,94253.65662663088,96471.47442406513,47.093712928949,656.5104,101970.77512192001,104422.05483008,49.510400000000004,0.07567970809344406,0.0761389001485595,604.6375189189747,86440.44340397246,86446.02472083065,-2.362481081025294,607.0,93643.75975936001,93643.75975936001,0.0,0.07692254533455502,0.07686294374580487,0.9171044020752523,0.8960786101478553,0.9183391971611089,0.8967814310084312
laplace,degree_5_quartic_b_-2,degree_5_quartic,b,-2.0,5,0.0,0.1,5000,1337,1.0,1396654.6520710678,6146994564628986.0,6148945206052830.0,1396653.6520710678,-479798.9999999999,3.631196107268018e+16,3.631219128072018e+16,-479799.9999999999,0.8307170865179804,0.8306644410821444,1142866.0542173958,2317530126237846.5,2318836266769998.0,1142865.0542173958,1.0,2.3055493656440188e+16,2.3055493656440188e+16,0.0,0.8994803511574135,0.8994236991268124,0.3770184114971193,0.3771112262453417,0.6349283535057081,0.6349243282567036
laplace,degree_5_quartic_b_-2,degree_5_quartic,b,-2.0,5,0.0,0.5,5000,1337,1.0,-8.517726771348878,548300456.079407,548300546.6665299,-9.517726771348878,-759.0,3777200200.0,3777777800.0,-760.0,0.8548394506387544,0.8548616208537915,478.58337628087884,192136235.02406085,192364320.9053607,477.58337628087884,1.0,2398914760.0,2398914760.0,0.0,0.9199070186953784,0.9198119399184652,0.3504214393654178,0.35083736843755964,0.6351039481571562,0.6350068444999597
laplace,degree_5_quartic_b_-2,degree_5_quartic,b,-2.0,5,0.0,1.0,5000,1337,1.0,-15.616865977607015,471246.59006840526,471522.710303323,-16.616865977607013,-45.0,3867958.0,3870074.0,-46.0,0.8781665700433134,0.8781618361035674,20.36039825850387,148691.06150725918,149065.88652798705,19.36039825850387,1.0,2458246.0,2458246.0,0.0,0.9395133515900121,0.9393608749783434,0.3155270820859955,0.3161372363848506,0.635541027074234,0.6351935389349144
laplace,degree_5_quartic_b_-2,degree_5_quartic,b,-2.0,5,0.0,2.0,5000,1337,1.0,-0.2142885727746274,442.41277052467484,443.8872672626458,-1.2142885727746273,-1.5,4476.25,4482.5,-2.5,0.9011644187601956,0.9009732811460913,1.8786283631473264,114.61466427990543,115.38665208043237,0.8786283631473264,1.0,2846.875,2846.875,0.0,0.9597401837875196,0.9594690135392554,0.2590672600702266,0.25994584794467346,0.6359955319743088,0.6351087562744004
