noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,3.0,0.5,20000,1337,-0.5,-4.418387863654999,108.18210567625579,123.5358691262946,-3.918387863654999,-4.5,112.0,128.0,-4.0,0.03408834217628761,0.03487602245082344,-0.4183878636549991,108.18210567625579,108.1887662170546,0.08161213634500092,-0.5,112.0,112.0,0.0,0.03408834217628761,0.034028873062012445,1.0,0.8757680419639888,1.0,0.875
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,3.0,1.0,20000,1337,-0.5,-1.472851440820638,12.822022835851485,13.768462761758277,-0.9728514408206379,-1.5,13.0,14.0,-1.0,0.013690551088347346,0.01653837416012305,-0.47285144082063807,12.822022835851486,12.822759880117,0.02714855917936193,-0.5,13.0,13.0,0.0,0.01369055108834721,0.013633855375615438,1.0000000000000002,0.9313138367002048,1.0,0.9285714285714286
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,3.0,2.0,20000,1337,-0.5,-0.7398400976586037,2.2986963860907585,2.3562196585356467,-0.2398400976586037,-0.75,2.3125,2.375,-0.25,0.005969130339131439,0.00790751219551716,-0.48984009765860365,2.2986963860907585,2.298799609706345,0.010159902341396354,-0.5,2.3125,2.3125,0.0,0.005969130339131439,0.005924493099959014,1.0,0.9756304347002234,1.0,0.9736842105263158
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,0.0,0.2,20000,1337,1.0,25.624834649705978,2970.91841935044,3577.300900875801,24.624834649705978,25.999999999999996,3174.9999999999995,3799.999999999999,24.999999999999996,0.0642776631967116,0.05860502608531534,0.6248346497059822,2970.91841935044,2971.059168390502,-0.37516535029401776,1.0,3174.9999999999995,3174.9999999999995,0.0,0.0642776631967116,0.064233332790393,1.0,0.8305309647458289,1.0,0.8355263157894738
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,0.0,0.5,20000,1337,1.0,4.931878913841222,83.36864958643112,98.82832137954034,3.9318789138412216,5.0,88.0,104.0,4.0,0.05262898197237365,0.049727679042881334,0.9318789138412225,83.36864958643112,83.37329006881058,-0.06812108615877754,1.0,88.0,88.0,0.0,0.05262898197237365,0.05257624921806164,1.0,0.8436173852293185,1.0,0.8461538461538461
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,0.0,1.0,20000,1337,1.0,1.9795969659137496,6.761381604765987,7.7209918203934125,0.9795969659137496,2.0,7.0,8.0,1.0,0.03408834217628761,0.03487602245082344,0.9795969659137498,6.761381604765987,6.761797888565913,-0.020403034086250216,1.0,7.0,7.0,0.0,0.03408834217628761,0.034028873062012445,1.0,0.8757680419639888,1.0,0.875
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,0.0,2.0,20000,1337,1.0,1.2432128602051595,0.8013764272407178,0.8605289226098923,0.24321286020515953,1.25,0.8125,0.875,0.25,0.013690551088347346,0.01653837416012305,0.9932128602051596,0.8013764272407178,0.8014224925073126,-0.006787139794840358,1.0,0.8125,0.8125,0.0,0.013690551088347346,0.013633855375615301,1.0,0.931313836700205,1.0,0.9285714285714286
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,1.0,0.2,20000,1337,2.5,27.091107024240422,3136.706729264645,3741.4292739422917,24.591107024240422,27.499999999999996,3324.9999999999995,3949.999999999999,24.999999999999996,0.05662955510837725,0.05280271545764745,2.091107024240424,3136.706729264645,3136.8739227302704,-0.40889297575957606,2.5,3324.9999999999995,3324.9999999999995,0.0,0.05662955510837725,0.056579271359317056,1.0,0.8384159349416193,1.0,0.8417721518987342
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,1.0,0.5,20000,1337,2.5,6.418387863654999,108.18210567625579,123.5358691262946,3.918387863654999,6.5,112.0,128.0,4.0,0.03408834217628761,0.03487602245082344,2.418387863654999,108.18210567625579,108.1887662170546,-0.08161213634500086,2.5,112.0,112.0,0.0,0.03408834217628761,0.034028873062012445,1.0,0.8757680419639888,1.0,0.875
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,1.0,1.0,20000,1337,2.5,3.4728514408206386,12.822022835851485,13.768462761758277,0.9728514408206386,3.5,13.0,14.0,1.0,0.013690551088347346,0.01653837416012305,2.4728514408206377,12.822022835851485,12.822759880117001,-0.02714855917936232,2.5,13.0,13.0,0.0,0.013690551088347346,0.013633855375615301,1.0,0.931313836700205,1.0,0.9285714285714286
