noise,poly_name,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
gaussian,degree_8,8,1.0,1.0,20000,1337,2.0,155860892.56676632,2.8813542310361073e+18,2.905646848244372e+18,155860890.56676632,163624777.99706343,4.900865551408505e+18,4.927638618728594e+18,163624775.99706343,0.41207237766234817,0.41033686252867446,1153406.7995934621,4.339564846289083e+16,4.339697880552256e+16,1153404.7995934621,2.0,9.894634270317669e+16,9.894634270317674e+16,0.0,0.561422410598127,0.5614089655066223,0.015060851593830646,0.014935393415666999,0.020189564815696604,0.020079869965932362
gaussian,degree_8,8,1.0,2.0,20000,1337,2.0,1014601.3919541875,121133775025474.8,122163186951628.6,1014599.3919541875,1048754.2050342744,193037495832263.84,194137377019828.1,1048752.2050342744,0.3724857727602744,0.37073844909756076,1075.1233070762628,1341553805423.1855,1341554957016.8176,1073.1233070762628,2.0,4037509986091.44,4037509986091.4395,0.0,0.6677274334813738,0.6677271482576502,0.01107497727319282,0.0109816630565476,0.02091567738528765,0.020797180059144774
gaussian,degree_8,8,3.0,0.2,20000,1337,5338.0,36332897372163.234,1.5548458650980081e+29,1.5680466594086907e+29,36332897366825.234,38383258382237.21,2.6913846314658643e+29,2.7061173767021422e+29,38383258376899.21,0.4222877522150521,0.42055482407802336,366953516128.6097,2.520537774624352e+27,2.520672429503433e+27,366953510790.6097,5338.0,5.387681723472641e+27,5.387681723472642e+27,0.0,0.5321665413821561,0.5321415482801148,0.016210852993235263,0.01607523866958128,0.020018252539913767,0.019909268422194
gaussian,degree_8,8,3.0,0.5,20000,1337,5338.0,37841092340.605835,1.676851911424126e+23,1.6911713900795143e+23,37841087002.605835,39340081079.72237,2.7414514933670244e+23,2.756927908960669e+23,39340075741.72237,0.38833427639289264,0.38657395262937183,129018863.74226631,2.04202672549126e+21,2.0420433699810844e+21,129013525.74226631,5338.0,5.572955125685114e+21,5.572955125685113e+21,0.0,0.6335827797931134,0.6335797931389147,0.012177740393049951,0.012074727505206159,0.0203284834299237,0.020214366533022818
gaussian,degree_8,8,3.0,1.0,20000,1337,5338.0,314284009.8788611,1.0181195920221463e+19,1.0279967003819407e+19,314278671.8788611,320454659.9491996,1.5000248999782844e+19,1.5102936767720542e+19,320449321.9491996,0.32126487231186274,0.3193398633707619,-923547.1501339554,7.42486232580052e+16,7.424948608562731e+16,-928885.1501339554,5338.0,3.347676574105632e+17,3.3476765741056314e+17,0.0,0.778208492922165,0.7782059155297465,0.007292721193051173,0.007222735837385542,0.022317473357636234,0.022165732569711934
gaussian,degree_8,8,3.0,2.0,20000,1337,5338.0,5131242.003887947,1663637546378813.0,1689912438235887.5,5125904.003887947,5148558.013596924,2139224936406282.8,2165677648514546.5,5143220.013596924,0.22231761697132066,0.21968422244418032,-16712.839899688173,17082738120218.275,17083224359758.56,-22050.839899688173,5338.0,66746861563629.33,66746861563629.34,0.0,0.7440667962502864,0.7440595114202749,0.010268305231149494,0.010108940542263757,0.031201422733860992,0.03082031234399611
gaussian,degree_10,10,0.0,0.2,20000,1337,0.0,2.2235130398906998e+17,1.5490461799613927e+37,1.553990190199957e+37,2.2235130398906998e+17,2.535981799826923e+17,4.710815241207585e+37,4.717246444896639e+37,2.535981799826923e+17,0.6711723766172785,0.6705726087554438,-3736801293585250.0,1.1756758887033476e+35,1.1758155255424249e+35,-3736801293585250.0,0.0,2.6155827453840908e+35,2.6155827453840908e+35,0.0,0.5505109173937822,0.550457530881991,0.007589676175649258,0.0075664282371765085,0.005552293205015623,0.005544723549929776
gaussian,degree_10,10,0.0,0.5,20000,1337,0.0,31567092537717.965,3.1277777479299047e+29,3.137742561242753e+29,31567092537717.965,36008464210640.64,9.518835757821225e+29,9.531801852769315e+29,36008464210640.64,0.6714117327468391,0.6708132827655109,-532732621001.1717,2.3862804189750557e+27,2.3865642230205345e+27,-532732621001.1717,0.0,5.2957623459667e+27,5.295762345966699e+27,0.0,0.5493981294699775,0.5493445386879637,0.007629315799546169,0.007605991174990779,0.005563455952704506,0.0055558879923926436
gaussian,degree_10,10,0.0,1.0,20000,1337,0.0,39675334782.38068,4.9712355768418115e+23,4.9869768987427514e+23,39675334782.38068,45280052574.60535,1.5166449396232273e+24,1.5186952227843856e+24,45280052574.60535,0.6722215301046801,0.6716275376438207,-679070577.454688,3.860066890908855e+21,3.8605280277580187e+21,-679070577.454688,0.0,8.495716928326922e+21,8.495716928326922e+21,0.0,0.545645538396131,0.5455912596515524,0.007764803802279526,0.00774121899127161,0.005601651847687878,0.0055940894531496714
gaussian,degree_10,10,0.0,2.0,20000,1337,0.0,51277220.07171019,8.502179093386314e+17,8.528472626369142e+17,51277220.07171019,58634125.90126724,2.6184532660890276e+18,2.6218912268092334e+18,58634125.90126724,0.6752976574569408,0.6747205780634901,-925342.9676710165,7056137909485704.0,7056994169093521.0,-925342.9676710165,0.0,1.5063480213696738e+16,1.5063480213696738e+16,0.0,0.5315731949466906,0.5315163515349645,0.00829921109868709,0.008274628386886107,0.005752816141032696,0.0057452727480340835
gaussian,degree_10,10,1.0,0.2,20000,1337,1.0,2.2495993253437386e+17,1.5322592221697487e+37,1.5373199192943356e+37,2.2495993253437386e+17,2.552491906467659e+17,4.7722167829132895e+37,4.778731997845873e+37,2.552491906467659e+17,0.6789208680427229,0.6782996158840213,-3879685417683232.5,1.1556964852404006e+35,1.1558470048298023e+35,-3879685417683233.5,1.0,2.6496933199565316e+35,2.6496933199565324e+35,0.0,0.5638376424410657,0.5637808360218972,0.0075424345209936594,0.007518584715667785,0.005552332260855461,0.005544762336852003
gaussian,degree_10,10,1.0,0.5,20000,1337,1.0,33233261485419.277,3.238573540594883e+29,3.2496180372844636e+29,33233261485418.277,37393285760826.15,1.0255450592993182e+30,1.026943317119309e+30,37393285760825.15,0.6842095321674535,0.6835640309340533,-571974126623.3248,2.3515629626511654e+27,2.3518901170526932e+27,-571974126624.3248,1.0,5.706884950532014e+27,5.706884950532015e+27,0.0,0.5879428124038237,0.5878854861383805,0.007261107191715074,0.007237435569560185,0.005564733503207671,0.005557156714881271
gaussian,degree_10,10,1.0,1.0,20000,1337,1.0,46898552092.31879,6.337064166151434e+23,6.359058908034054e+23,46898552091.31879,51997134322.11094,1.9770445649621237e+24,1.979748266939731e+24,51997134321.11094,0.6794678138035377,0.6787945712985113,-739427579.7913041,4.100031371607615e+21,4.100578124754851e+21,-739427580.7913041,1.0,1.110544720530541e+22,1.1105447205305412e+22,0.0,0.6308089808712155,0.630759747991429,0.006469922450063509,0.0064484040548424045,0.005617196193813754,0.005609524903119156
gaussian,degree_10,10,1.0,2.0,20000,1337,1.0,86381450.22322123,2.127090132860724e+18,2.1345518876306278e+18,86381449.22322123,93312356.24613565,5.987117896280501e+18,5.995825091922084e+18,93312355.24613565,0.6447221902574894,0.6439936364210461,-935476.1436986875,1.067189182924931e+16,1.0672766946735692e+16,-935477.1436986875,1.0,3.525004445801281e+16,3.52500444580128e+16,0.0,0.6972516774564395,0.6972268514597679,0.005017131932673055,0.005000003517638805,0.005887648292329755,0.005879098192090971
gaussian,degree_10,10,3.0,0.2,20000,1337,39855.0,2.395972497721226e+17,1.6658721399834816e+37,1.6716128241933164e+37,2.3959724977208275e+17,2.685605522606329e+17,5.272085519187214e+37,5.279297996210266e+37,2.6856055226059306e+17,0.6840202735860959,0.6833645637368301,-4047266700153804.5,1.1710304745371258e+35,1.1711942782145507e+35,-4047266700193659.5,39855.0,2.929827952777034e+35,2.9298279527770342e+35,0.0,0.6003074264387552,0.6002515174638717,0.007029533938593496,0.007006372894870218,0.005557246638193227,0.005549654432995079
gaussian,degree_10,10,3.0,0.5,20000,1337,39855.0,44927633514061.61,5.71618122987819e+29,5.7363661523741166e+29,44927633474206.61,48985728646721.93,1.677403038641232e+30,1.6798026402483773e+30,48985728606866.93,0.6592243427370597,0.6585095168366963,-570523346533.5219,3.0393918575664277e+27,3.0397173545008435e+27,-570523386388.5219,39855.0,9.531477515543444e+27,9.531477515543446e+27,0.0,0.6811205972410947,0.6810864475582271,0.005317171963827319,0.005299029514081475,0.005682282251774355,0.00567416509961796
gaussian,degree_10,10,3.0,1.0,20000,1337,39855.0,109375162253.20242,2.9913793882285616e+24,3.0033423056281833e+24,109375122398.20242,115482489401.63338,7.270633237183886e+24,7.283969433337175e+24,115482449546.63338,0.5885668702239196,0.5876777994313752,-642551824.7887155,1.0504953813298198e+22,1.0505366737365133e+22,-642591679.7887155,39855.0,4.680564111344845e+22,4.680564111344847e+22,0.0,0.7755622278982125,0.7755534057977753,0.0035117423937052108,0.0034978919045219573,0.006437629238959872,0.006425842604340023
gaussian,degree_10,10,3.0,2.0,20000,1337,39855.0,566458072.7545396,4.983768711957e+19,5.015851671697422e+19,566418217.7545396,581300504.7154754,9.218692306050638e+19,9.252478700341404e+19,581260649.7154754,0.459384417387927,0.457891032863189,-1607452.7860997657,7.354977223842914e+16,7.355248586137128e+16,-1647307.7860997657,39855.0,8.985748219648667e+17,8.985748219648666e+17,0.0,0.9181484163137337,0.9181453963949959,0.0014757862270367678,0.0014664007366166846,0.009747313307930801,0.009711719973283597
gaussian,chebyshev_T8,8,0.0,0.2,20000,1337,1.0,4397640335041270.5,2.3102417684967133e+33,2.3295810090130952e+33,4397640335041269.5,4692021526483468.0,4.027217093480085e+33,4.04923215948507e+33,4692021526483467.0,0.426342877756228,0.4246857386143694,62561459688442.086,3.90318982522757e+31,3.903581218851405e+31,62561459688441.086,1.0,8.057212189862678e+31,8.0572121898626785e+31,0.0,0.5155657151317876,0.5155171383269807,0.016895157374664717,0.01675658070592325,0.020006898070896166,0.01989812357631599
gaussian,chebyshev_T8,8,0.0,0.5,20000,1337,1.0,3672306240042.2183,1.6138469979631188e+27,1.6273328310837646e+27,3672306240041.2183,3918458313039.7183,2.8142357152671715e+27,2.829590030818193e+27,3918458313038.7183,0.42654163998842326,0.4248874171311625,52419080844.58359,2.7392842867859305e+25,2.739559062789579e+25,52419080843.58359,1.0,5.639915647110322e+25,5.6399156471103215e+25,0.0,0.5143040325098771,0.5142553126316304,0.016973630649270082,0.016834657363638993,0.020040665451418638,0.019931918001137097
gaussian,chebyshev_T8,8,0.0,1.0,20000,1337,1.0,17549123779.14107,3.7074981061859996e+22,3.738295280724051e+22,17549123778.14107,18730683163.163544,6.472726023011315e+22,6.50780987218345e+22,18730683162.163544,0.42721226064483486,0.4255678401572898,253352888.6290831,6.39203190294927e+20,6.392673779805971e+20,253352887.6290831,1.0,1.3046286869720893e+21,1.3046286869720893e+21,0.0,0.5100497201403315,0.5100005201753828,0.017240823110021546,0.017100505176166306,0.020155784167813967,0.02004712357299354
gaussian,chebyshev_T8,8,0.0,2.0,20000,1337,1.0,85727704.99370582,9.047384002569376e+17,9.1208763948897e+17,85727703.99370582,91596811.55839503,1.5865202937187446e+18,1.594910269423215e+18,91596810.55839503,0.4297341144396808,0.4281260476059144,1290797.9740194138,1.6538393086509964e+16,1.6540059243338098e+16,1290796.9740194138,1.0,3.269083752603699e+16,3.2690837526036988e+16,0.0,0.4940969905302129,0.49404602344113757,0.018279751452810238,0.018134287240867842,0.020605369912672773,0.020496976007220353
gaussian,chebyshev_T8,8,1.0,0.2,20000,1337,1.0,4433626108715539.0,2.329701129655648e+33,2.3493581701275322e+33,4433626108715538.0,4716453708707662.0,4.0691918376822776e+33,4.0914367732686603e+33,4716453708707661.0,0.4274781768503215,0.42578651453762456,57806581094715.27,3.957339150633092e+31,3.9576733107148773e+31,57806581094714.27,1.0,8.141224188259454e+31,8.141224188259454e+31,0.0,0.5139135025491605,0.5138724571149533,0.016986467063343978,0.016845763924110555,0.020006980533256245,0.019898203588162522
gaussian,chebyshev_T8,8,1.0,0.5,20000,1337,1.0,3814810698875.732,1.7182489682630197e+27,1.7328017489312682e+27,3814810698874.732,4038866635121.411,2.988012177644755e+27,3.0043246213410436e+27,4038866635120.411,0.4249524881061906,0.4232308530767905,42093805829.720955,2.857918775749495e+25,2.8580959645984096e+25,42093805828.720955,1.0,5.988989143587664e+25,5.988989143587664e+25,0.0,0.522804482153815,0.5227748963848871,0.01663273965843593,0.016494073637455548,0.020043389342236123,0.019934560669793242
gaussian,chebyshev_T8,8,1.0,1.0,20000,1337,1.0,19949349117.24683,4.720718091524738e+22,4.760515744540928e+22,19949349116.24683,20943131743.09635,8.029465337382516e+22,8.073326814099198e+22,20943131742.09635,0.41207566218056296,0.41034026564771303,147646428.52142218,7.110124231031743e+20,7.110342225707341e+20,147646427.52142218,1.0,1.6211367959946508e+21,1.621136795994651e+21,0.0,0.5614112116510614,0.5613977646257311,0.015061531091629438,0.014936075432291243,0.02018984736688728,0.020080158196538134
gaussian,chebyshev_T8,8,1.0,2.0,20000,1337,1.0,129800394.23216684,1.984167356910624e+18,2.0010154989938493e+18,129800393.23216684,134172504.4556534,3.1621544712392177e+18,3.1801567319227756e+18,134172503.4556534,0.3725267456231991,0.37078085526180904,138217.26342849756,2.1990567283167844e+16,2.199058638690332e+16,138216.26342849756,1.0,6.615012951367822e+16,6.615012951367821e+16,0.0,0.667565771301767,0.6675654825081452,0.011083020394714819,0.010989713172117171,0.020919322605942977,0.020800902310774708
gaussian,chebyshev_T8,8,3.0,0.2,20000,1337,665857.0,4650610455003803.0,2.5474593620146526e+33,2.5690875396126495e+33,4650610454337946.0,4913056666556204.0,4.4095644524719954e+33,4.433702578274245e+33,4913056665890347.0,0.42228775892218773,0.4205548310341038,46970054940847.82,4.129649274530304e+31,4.129869893130163e+31,46970054274990.82,665857.0,8.827177735475565e+31,8.827177735475567e+31,0.0,0.5321665204571958,0.5321415273499458,0.016210854375570412,0.016075240058783045,0.020018253119142102,0.019909269013059103
gaussian,chebyshev_T8,8,3.0,0.5,20000,1337,665857.0,4843646649797.803,2.74735068642965e+27,2.7708115928473947e+27,4843645983940.803,5035517305015.285,4.4915899864969607e+27,4.516946414320201e+27,5035516639158.285,0.38833448852433256,0.38657417230742136,16514562852.719358,3.34566388722557e+25,3.345691158104968e+25,16513896995.719358,665857.0,9.130729448913307e+25,9.130729448913307e+25,0.0,0.633581971085152,0.6335789843709414,0.012177782413258153,0.012074769597260147,0.0203285016583503,0.020214385142949452
gaussian,chebyshev_T8,8,3.0,1.0,20000,1337,665857.0,40227114012.66604,1.668062391082784e+23,1.684244062394989e+23,40226448155.66604,41016969287.04069,2.4576128243207683e+23,2.474436195791419e+23,41016303430.04069,0.32126721728683977,0.3193422949197106,-118219124.18631287,1.2165343477446122e+21,1.2165484813833638e+21,-118884981.18631287,665857.0,5.484820600889851e+21,5.484820600889851e+21,0.0,0.7781997924330938,0.7781972155687293,0.00729309859300243,0.007223112781252357,0.022317675699815482,0.022165940710932724
gaussian,chebyshev_T8,8,3.0,2.0,20000,1337,665857.0,656613106.2992008,2.7253043140316844e+19,2.7683309934180033e+19,655947249.2992008,658831781.336251,3.5044769922019033e+19,3.547795230597642e+19,658165924.336251,0.22233636571277807,0.21970384041818963,-2156306.605188861,2.798645283782495e+17,2.7987249298566394e+17,-2822163.605188861,665857.0,1.0934783590355758e+18,1.093478359035576e+18,0.0,0.7440602952352126,0.7440530114994636,0.010269111120446999,0.010109791554950983,0.031202326665826695,0.03082134925953364
gaussian,monomial_deg_2,2,0.0,0.2,20000,1337,0.0,774.3699044442747,1180891.6052321212,1780540.3541411564,774.3699044442747,768.7418698327161,1181928.1248678013,1772892.1873017019,768.7418698327161,0.0008769734926107002,0.004313949203586303,5.6280346115585225,1180891.6052321212,1180923.2800057102,5.6280346115585225,0.0,1181928.1248678013,1181928.1248678013,0.0,0.0008769734926107002,0.000850174254211536,1.0,0.6632387057440934,1.0,0.6666666666666667
gaussian,monomial_deg_2,2,0.0,0.5,20000,1337,0.0,131.699528943927,34157.14368068593,51501.9096047382,131.699528943927,130.74235136901297,34187.12488299689,51280.68732449533,130.74235136901297,0.0008769734926107758,0.004313949203586325,0.9571775749140157,34157.143680685935,34158.05986959585,0.9571775749140157,0.0,34187.12488299689,34187.12488299689,0.0,0.000876973492610563,0.0008501742542116657,1.0000000000000002,0.6632387057440933,1.0,0.6666666666666667
gaussian,monomial_deg_2,2,0.0,1.0,20000,1337,0.0,34.68230609639494,2368.803505765866,3571.6658619298996,34.68230609639494,34.43023894089352,2370.8827070540406,3556.3240605810606,34.43023894089352,0.000876973492610396,0.004313949203586451,0.2520671555014236,2368.8035057658653,2368.8670436167477,0.2520671555014236,0.0,2370.8827070540406,2370.8827070540406,0.0,0.0008769734926105878,0.0008501742542116281,0.9999999999999998,0.6632387057440932,1.0,0.6666666666666667
gaussian,monomial_deg_2,2,0.0,2.0,20000,1337,0.0,9.224278329588403,167.56291262549422,252.65022332720844,9.224278329588403,9.157237297379346,167.7099898410308,251.56498476154619,9.157237297379346,0.0008769734926105545,0.00431394920358622,0.0670410322090567,167.56291262549422,167.56740712549387,0.0670410322090567,0.0,167.7099898410308,167.7099898410308,0.0,0.0008769734926105545,0.0008501742542115066,1.0,0.6632387057440934,1.0,0.6666666666666666
gaussian,monomial_deg_2,2,1.0,0.2,20000,1337,1.0,775.802835761077,1184028.3608009436,1784347.7951043495,774.802835761077,769.7418698327161,1185003.0923471323,1775967.1547810328,768.7418698327161,0.0008225561203034979,0.004718916282182013,7.060965928360792,1184028.3608009436,1184065.0961089283,6.060965928360792,1.0,1185003.0923471323,1185003.0923471323,0.0,0.0008225561203034979,0.000791555941298065,1.0,0.6635842515442364,1.0,0.6672438108762415
gaussian,monomial_deg_2,2,1.0,0.5,20000,1337,1.0,132.8780694988118,34686.677803948245,52078.50301868168,131.8780694988118,131.74235136901297,34710.094288472945,51803.656729971386,130.74235136901297,0.0006746303922451784,0.005305538374307075,2.135718129798831,34686.677803948245,34687.9676596186,1.135718129798831,1.0,34710.094288472945,34710.094288472945,0.0,0.0006746303922451784,0.0006374695692398776,1.0,0.6660707518258594,1.0,0.6700317406047355
gaussian,monomial_deg_2,2,1.0,1.0,20000,1337,1.0,35.773927882292725,2507.8983889398446,3717.1244493027402,34.773927882292725,35.43023894089352,2508.603662817615,3694.045016344635,34.43023894089352,0.0002811420106825668,0.006247740039980115,1.3436889413992146,2507.8983889398446,2508.0165110282846,0.3436889413992146,1.0,2508.603662817615,2508.603662817615,0.0,0.0002811420106825668,0.00023405522284484224,1.0,0.6747195433552782,1.0,0.6790939611504657
gaussian,monomial_deg_2,2,1.0,2.0,20000,1337,1.0,10.27152932573336,204.50909952679075,290.4703555647244,9.27152932573336,10.157237297379346,204.33893903054818,288.19393395106357,9.157237297379346,0.0008327365163481384,0.007898922723499707,1.1142920283540145,204.50909952679075,204.522162194536,0.11429202835401453,1.0,204.33893903054818,204.33893903054818,0.0,0.0008327365163481384,0.0008966629897223925,1.0,0.7041068331978653,1.0,0.7090327552322656
gaussian,monomial_deg_2,2,3.0,0.2,20000,1337,9.0,784.6686983946814,1208885.6250680997,1810547.5547373989,775.6686983946814,777.7418698327161,1209602.8321817792,1800566.8946156797,768.7418698327161,0.0005929277731483656,0.005543065437648976,15.926828561965317,1208885.6250680997,1208933.6060220262,6.926828561965317,9.0,1209602.8321817792,1209602.8321817792,0.0,0.0005929277731483656,0.0005532610721040985,1.0,0.6677171239489312,1.0,0.6717899989158479
gaussian,monomial_deg_2,2,3.0,0.5,20000,1337,9.0,141.23515060858142,38906.34348474868,56392.478541222896,132.23515060858142,139.74235136901297,38893.84953228136,55987.411973779796,130.74235136901297,0.0003212320872724999,0.007234957880046362,10.492799239568464,38906.34348474867,38908.57193431834,1.4927992395684644,9.0,38893.84953228136,38893.849532281354,0.0,0.0003212320872723128,0.00037852776760407126,0.9999999999999998,0.6899603092613881,1.0,0.6946891838918406
gaussian,monomial_deg_2,2,3.0,1.0,20000,1337,9.0,43.95717145408831,3618.4131342913747,4840.416970361901,34.95717145408831,43.43023894089352,3610.3713089262073,4795.812662453227,34.43023894089352,0.002227423352629943,0.009300677705341659,9.526932513194797,3618.4131342913747,3618.6907921648367,0.5269325131947973,9.0,3610.3713089262073,3610.3713089262073,0.0,0.002227423352629943,0.0023043289808060536,1.0,0.7475989804849973,1.0,0.7528174186602559
gaussian,monomial_deg_2,2,3.0,2.0,20000,1337,9.0,18.36603131802328,499.7707572996853,587.4932999498782,9.366031318023278,18.157237297379346,497.37053254668723,581.2255274672026,9.157237297379346,0.004825828222488709,0.010783718516267783,9.20879402064393,499.7707572996853,499.8143522427419,0.20879402064393027,9.0,497.37053254668723,497.37053254668723,0.0,0.004825828222488709,0.004913479058643825,1.0,0.8507575359334029,1.0,0.855727267716666
gaussian,monomial_deg_3,3,0.0,0.2,20000,1337,0.0,177.4903363540403,6679097835.421735,6679129338.241234,177.4903363540403,0.0,6814482275.390621,6814482275.390621,0.0,0.019867164444436952,0.019862541522514803,-321.72830862753113,2584993363.218646,2585096872.323219,-321.72830862753113,0.0,2725792910.1562486,2725792910.1562486,0.0,0.05165452827064972,0.05161655432765974,0.3870273241858304,0.3870409961253922,0.4,0.4
gaussian,monomial_deg_3,3,0.0,0.5,20000,1337,0.0,12.448824541943875,32856785.457250904,32856940.43048338,12.448824541943875,0.0,33522788.203118287,33522788.203118287,0.0,0.01986716444443697,0.01986254152251487,-22.56539339860982,12716473.756867727,12716982.953846961,-22.56539339860982,0.0,13409115.281247314,13409115.281247314,0.0,0.05165452827064944,0.051616554327659624,0.3870273241858305,0.3870409961253922,0.39999999999999997,0.39999999999999997
gaussian,monomial_deg_3,3,0.0,1.0,20000,1337,0.0,1.68234074681539,600062.2523754598,600065.082645848,1.68234074681539,0.0,612225.435785273,612225.435785273,0.0,0.01986716444443714,0.01986254152251517,-3.0494992241630987,232240.4878817967,232249.78732731484,-3.0494992241630987,0.0,244890.17431410917,244890.17431410917,0.0,0.05165452827064966,0.051616554327659936,0.38702732418583047,0.3870409961253922,0.39999999999999997,0.39999999999999997
gaussian,monomial_deg_3,3,0.0,2.0,20000,1337,0.0,0.23075472979059647,11289.36730641773,11289.420554163049,0.23075472979059647,0.0,11518.201305865487,11518.201305865487,0.0,0.019867164444436893,0.01986254152251481,-0.41827814656480405,4369.293620353849,4369.468576961744,-0.41827814656480405,0.0,4607.280522346195,4607.280522346195,0.0,0.05165452827064972,0.051616554327659776,0.3870273241858304,0.38704099612539217,0.4,0.4
gaussian,monomial_deg_3,3,1.0,0.2,20000,1337,1.0,2502.2494466620674,6705847261.341358,6712103510.135785,2501.2494466620674,2307.2256094981485,6835763900.31507,6841082576.876975,2306.2256094981485,0.019005430975713472,0.018853604717057843,-303.1948078176525,2600891690.1029396,2600984224.584043,-304.1948078176525,1.0,2736437181.9568872,2736437181.9568872,0.0,0.04953356603531313,0.04949975035640277,0.3878542992019607,0.38750657236682357,0.4003118337411801,0.4000006068054362
gaussian,monomial_deg_3,3,1.0,0.5,20000,1337,1.0,408.815222206052,33539189.336509544,33705502.59197252,407.815222206052,393.2270541070389,34139333.13217456,34293175.194148034,392.2270541070389,0.017579247765077462,0.017136721777684643,-18.42604984154054,13087331.222301882,13087708.593714327,-19.42604984154054,1.0,13717976.08635661,13717976.086356608,0.0,0.04597215070829175,0.04594464144525826,0.39021012377468195,0.38829590385136,0.4018232000386711,0.4000205874403113
gaussian,monomial_deg_3,3,1.0,1.0,20000,1337,1.0,106.86669171484691,645430.4963960235,656638.25281067,105.86669171484691,104.29071682268055,655211.1966627137,665880.1688444569,103.29071682268055,0.014927553614021908,0.01387924804822619,-1.1558650788121394,256057.91661824947,256062.5643724875,-2.1558650788121394,1.0,266537.9908280636,266537.9908280636,0.0,0.03931925117787249,0.03930181368528989,0.39672422987143346,0.38995986492781837,0.40679706358142514,0.4002792143376239
gaussian,monomial_deg_3,3,1.0,2.0,20000,1337,1.0,28.97446621277324,14480.65872951982,15263.229489409414,27.97446621277324,28.47171189213804,14619.396258680457,15374.091212965093,27.47171189213804,0.009489962971505034,0.007210944830494361,0.8537214442798026,6038.122540357691,6038.143937773555,-0.14627855572019743,1.0,6199.085566591886,6199.085566591886,0.0,0.025965608073174086,0.025962156367977524,0.4169784436704224,0.39560067821578637,0.4240315712703319,0.4032163905313732
gaussian,monomial_deg_3,3,3.0,0.2,20000,1337,27.0,7179.664049129343,6887760166.29611,6938920769.295817,7152.664049129343,6945.6768284944455,7006515044.442314,7054383133.499458,6918.6768284944455,0.016949207615047136,0.01636746431524817,-238.23142434667437,2696814905.9052243,2696885253.613685,-265.2314243466744,27.0,2822089501.0936484,2822089501.0936484,0.0,0.04439072366056295,0.0443657961349003,0.3915372836443339,0.38866062076212077,0.40278076664263746,0.40004766507396916
gaussian,monomial_deg_3,3,3.0,0.5,20000,1337,27.0,1227.1548825282316,38695257.99884165,40135629.740898006,1200.1548825282316,1203.6811623211167,39156413.6083118,40540992.166073166,1176.6811623211167,0.011777268829652495,0.009998828433073939,15.459502266561348,15760799.325688586,15760932.508776525,-11.540497733438652,27.0,16273583.570918076,16273583.570918072,0.0,0.031510222871001074,0.03150203886608522,0.4073057046463003,0.3926917955573079,0.41560454779402095,0.40141058966328563
gaussian,monomial_deg_3,3,3.0,1.0,20000,1337,27.0,342.05998972399004,1017045.4736714172,1116308.2707962978,315.05998972399004,336.87215046804164,1021408.078515939,1117428.8281516277,309.87215046804164,0.004271167358359261,0.001002799755205356,27.455999284969888,455614.097759369,455614.3056947169,0.45599928496988795,27.0,462031.3177733978,462031.31777339784,0.0,0.013889145101579643,0.01388869505557656,0.44797809886971374,0.4081438054469604,0.4523474285074277,0.4134771773676697
gaussian,monomial_deg_3,3,3.0,2.0,20000,1337,27.0,110.88714814404314,45487.44326625085,52524.4968899915,83.88714814404314,109.41513567641411,45362.84564990202,52155.10023846376,82.41513567641411,0.0027466887176884917,0.007082656343076293,27.82297959127364,24877.892284390695,24878.569579798354,0.82297959127364,27.0,24867.415689259233,24867.415689259233,0.0,0.00042129810601859827,0.0004485343663571108,0.5469177974847557,0.47365650416232635,0.5481890594161379,0.4767973903905914
gaussian,monomial_deg_4,4,0.0,0.2,20000,1337,0.0,1780540.3541411564,31199597197979.43,34369921150704.55,1780540.3541411564,1772892.1873017019,33526898216484.406,36670044924279.82,1772892.1873017019,0.06941593592933974,0.06272486925840445,-18310.868265182355,7427669244810.138,7428004532706.762,-18310.868265182355,0.0,8381724554121.102,8381724554121.102,0.0,0.11382565761384711,0.11378565535721614,0.23806939550140005,0.2161193358616272,0.25,0.22857142857142856
gaussian,monomial_deg_4,4,0.0,0.5,20000,1337,0.0,51501.9096047382,26103095343.786236,28755542036.720863,51501.9096047382,51280.68732449533,28050228186.375,30679937078.847656,51280.68732449533,0.06941593592933966,0.06272486925840441,-529.6396006888402,6214348129.210598,6214628647.317217,-529.6396006888402,0.0,7012557046.59375,7012557046.59375,0.0,0.11382565761384725,0.11378565535721602,0.2380693955014,0.21611933586162724,0.25,0.22857142857142856
gaussian,monomial_deg_4,4,0.0,1.0,20000,1337,0.0,3571.6658619298996,125541406.7409925,138298203.77026793,3571.6658619298996,3556.3240605810606,134906035.4545895,147553476.27845725,3556.3240605810606,0.06941593592933948,0.0627248692584045,-36.73059300955451,29887566.813223466,29888915.949686296,-36.73059300955451,0.0,33726508.86364737,33726508.86364737,0.0,0.11382565761384711,0.11378565535721614,0.2380693955014,0.21611933586162724,0.25,0.22857142857142856
