a,b,c,noise_scale,M,x_center,noise_threshold,mse_half_width,var_half_width,mse_band_lo,mse_band_hi,var_band_lo,var_band_hi,joint_band_lo,joint_band_hi,joint_half_width,has_safe_zone
-2,-4,3,0.2,-59.36,-0.6666666667,0.5610836077,0.741370103,0.9079892315,-1.40803677,0.07470343634,-1.574655898,0.2413225648,-1.40803677,0.07470343634,0.741370103,1
-2,-4,3,0.1428571429,-63.59183673,-0.6666666667,0.5610836077,0.7673417121,0.9397978265,-1.434008379,0.1006750454,-1.606464493,0.2731311598,-1.434008379,0.1006750454,0.7673417121,1
-2,-4,3,0.1,-65.84,-0.6666666667,0.5610836077,0.7807878263,0.9562658859,-1.447454493,0.1141211596,-1.622932553,0.2895992192,-1.447454493,0.1141211596,0.7807878263,1
-2,-4,4,10,21520,-0.6666666667,0.6085806195,,,,,,,,,,0
-2,-4,4,2,784,-0.6666666667,0.6085806195,,,,,,,,,,0
-2,-4,4,1,136,-0.6666666667,0.6085806195,,,,,,,,,,0
-2,-4,4,0.5,-26,-0.6666666667,0.6085806195,0.4906533815,0.6009252126,-1.157320048,-0.1760132852,-1.267591879,-0.06574145409,-1.157320048,-0.1760132852,0.4906533815,1
-2,-4,4,0.2,-71.36,-0.6666666667,0.6085806195,0.812859607,0.9955456349,-1.479526274,0.1461929404,-1.662212302,0.3288789682,-1.479526274,0.1461929404,0.812859607,1
-2,-4,4,0.1428571429,-75.59183673,-0.6666666667,0.6085806195,0.8366148542,1.024639752,-1.503281521,0.1699481875,-1.691306419,0.3579730853,-1.503281521,0.1699481875,0.8366148542,1
-2,-4,4,0.1,-77.84,-0.6666666667,0.6085806195,0.8489645109,1.039764931,-1.515631178,0.1822978442,-1.706431597,0.373098264,-1.515631178,0.1822978442,0.8489645109,1
-2,-4,5,10,21508,-0.6666666667,0.6526300069,,,,,,,,,,0
-2,-4,5,2,772,-0.6666666667,0.6526300069,,,,,,,,,,0
-2,-4,5,1,124,-0.6666666667,0.6526300069,,,,,,,,,,0
-2,-4,5,0.5,-38,-0.6666666667,0.6526300069,0.593171014,0.7264831573,-1.259837681,-0.07349565266,-1.393149824,0.05981649059,-1.259837681,-0.07349565266,0.593171014,1
-2,-4,5,0.2,-83.36,-0.6666666667,0.6526300069,0.8785509956,1.076000826,-1.545217662,0.2118843289,-1.742667493,0.4093341594,-1.545217662,0.2118843289,0.8785509956,1
-2,-4,5,0.1428571429,-87.59183673,-0.6666666667,0.6526300069,0.9005751081,1.102974745,-1.567241775,0.2339084414,-1.769641412,0.4363080783,-1.567241775,0.2339084414,0.9005751081,1
-2,-4,5,0.1,-89.84,-0.6666666667,0.6526300069,0.9120591274,1.117039739,-1.578725794,0.2453924607,-1.783706405,0.450373072,-1.578725794,0.2453924607,0.9120591274,1
-2,-3,-5,10,21642,-0.5,nan,,,,,,,,,,0
-2,-3,-5,2,906,-0.5,nan,,,,,,,,,,0
-2,-3,-5,1,258,-0.5,nan,,,,,,,,,,0
-2,-3,-5,0.5,96,-0.5,nan,,,,,,,,,,0
-2,-3,-5,0.2,50.64,-0.5,nan,,,,,,,,,,0
-2,-3,-5,0.1428571429,46.40816327,-0.5,nan,,,,,,,,,,0
-2,-3,-5,0.1,44.16,-0.5,nan,,,,,,,,,,0
-2,-3,-4,10,21630,-0.5,nan,,,,,,,,,,0
-2,-3,-4,2,894,-0.5,nan,,,,,,,,,,0
-2,-3,-4,1,246,-0.5,nan,,,,,,,,,,0
-2,-3,-4,0.5,84,-0.5,nan,,,,,,,,,,0
-2,-3,-4,0.2,38.64,-0.5,nan,,,,,,,,,,0
-2,-3,-4,0.1428571429,34.40816327,-0.5,nan,,,,,,,,,,0
-2,-3,-4,0.1,32.16,-0.5,nan,,,,,,,,,,0
-2,-3,-3,10,21618,-0.5,nan,,,,,,,,,,0
-2,-3,-3,2,882,-0.5,nan,,,,,,,,,,0
-2,-3,-3,1,234,-0.5,nan,,,,,,,,,,0
-2,-3,-3,0.5,72,-0.5,nan,,,,,,,,,,0
-2,-3,-3,0.2,26.64,-0.5,nan,,,,,,,,,,0
-2,-3,-3,0.1428571429,22.40816327,-0.5,nan,,,,,,,,,,0
-2,-3,-3,0.1,20.16,-0.5,nan,,,,,,,,,,0
-2,-3,-2,10,21606,-0.5,nan,,,,,,,,,,0
-2,-3,-2,2,870,-0.5,nan,,,,,,,,,,0
-2,-3,-2,1,222,-0.5,nan,,,,,,,,,,0
-2,-3,-2,0.5,60,-0.5,nan,,,,,,,,,,0
-2,-3,-2,0.2,14.64,-0.5,nan,,,,,,,,,,0
-2,-3,-2,0.1428571429,10.40816327,-0.5,nan,,,,,,,,,,0
-2,-3,-2,0.1,8.16,-0.5,nan,,,,,,,,,,0
-2,-3,-1,10,21594,-0.5,0.1666666667,,,,,,,,,,0
-2,-3,-1,2,858,-0.5,0.1666666667,,,,,,,,,,0
-2,-3,-1,1,210,-0.5,0.1666666667,,,,,,,,,,0
-2,-3,-1,0.5,48,-0.5,0.1666666667,,,,,,,,,,0
-2,-3,-1,0.2,2.64,-0.5,0.1666666667,,,,,,,,,,0
-2,-3,-1,0.1428571429,-1.591836735,-0.5,0.1666666667,0.1214052265,0.1486904285,-0.6214052265,-0.3785947735,-0.6486904285,-0.3513095715,-0.6214052265,-0.3785947735,0.1214052265,1
-2,-3,-1,0.1,-3.84,-0.5,0.1666666667,0.1885618083,0.2309401077,-0.6885618083,-0.3114381917,-0.7309401077,-0.2690598923,-0.6885618083,-0.3114381917,0.1885618083,1
-2,-3,0,10,21582,-0.5,0.2886751346,,,,,,,,,,0
-2,-3,0,2,846,-0.5,0.2886751346,,,,,,,,,,0
-2,-3,0,1,198,-0.5,0.2886751346,,,,,,,,,,0
-2,-3,0,0.5,36,-0.5,0.2886751346,,,,,,,,,,0
-2,-3,0,0.2,-9.36,-0.5,0.2886751346,0.2943920289,0.3605551275,-0.7943920289,-0.2056079711,-0.8605551275,-0.1394448725,-0.7943920289,-0.2056079711,0.2943920289,1
-2,-3,0,0.1428571429,-13.59183673,-0.5,0.2886751346,0.3547539149,0.4344830379,-0.8547539149,-0.1452460851,-0.9344830379,-0.06551696212,-0.8547539149,-0.1452460851,0.3547539149,1
-2,-3,0,0.1,-15.84,-0.5,0.2886751346,0.3829708431,0.469041576,-0.8829708431,-0.1170291569,-0.969041576,-0.03095842402,-0.8829708431,-0.1170291569,0.3829708431,1
-2,-3,1,10,21570,-0.5,0.3726779962,,,,,,,,,,0
-2,-3,1,2,834,-0.5,0.3726779962,,,,,,,,,,0
-2,-3,1,1,186,-0.5,0.3726779962,,,,,,,,,,0
-2,-3,1,0.5,24,-0.5,0.3726779962,,,,,,,,,,0
-2,-3,1,0.2,-21.36,-0.5,0.3726779962,0.4447221355,0.5446711546,-0.9447221355,-0.05527786453,-1.044671155,0.04467115461,-0.9447221355,-0.05527786453,0.4447221355,1
-2,-3,1,0.1428571429,-25.59183673,-0.5,0.3726779962,0.4867868643,0.5961897155,-0.9867868643,-0.01321313571,-1.096189716,0.0961897155,-0.9867868643,-0.01321313571,0.4867868643,1
-2,-3,1,0.1,-27.84,-0.5,0.3726779962,0.5077182071,0.6218252702,-1.007718207,0.007718207058,-1.12182527,0.1218252702,-1.007718207,0.007718207058,0.5077182071,1
-2,-3,2,10,21558,-0.5,0.4409585518,,,,,,,,,,0
-2,-3,2,2,822,-0.5,0.4409585518,,,,,,,,,,0
-2,-3,2,1,174,-0.5,0.4409585518,,,,,,,,,,0
-2,-3,2,0.5,12,-0.5,0.4409585518,,,,,,,,,,0
-2,-3,2,0.2,-33.36,-0.5,0.4409585518,0.5557777334,0.6806859286,-1.055777733,0.05577773335,-1.180685929,0.1806859286,-1.055777733,0.05577773335,0.5557777334,1
-2,-3,2,0.1428571429,-37.59183673,-0.5,0.4409585518,0.5899767473,0.7225709955,-1.089976747,0.0899767473,-1.222570995,0.2225709955,-1.089976747,0.0899767473,0.5899767473,1
-2,-3,2,0.1,-39.84,-0.5,0.4409585518,0.6073622386,0.7438637868,-1.107362239,0.1073622386,-1.243863787,0.2438637868,-1.107362239,0.1073622386,0.6073622386,1
-2,-3,3,10,21546,-0.5,0.5,,,,,,,,,,0
-2,-3,3,2,810,-0.5,0.5,,,,,,,,,,0
-2,-3,3,1,162,-0.5,0.5,,,,,,,,,,0
-2,-3,3,0.5,0,-0.5,0.5,,,,,,,,,,0
-2,-3,3,0.2,-45.36,-0.5,0.5,0.6480740698,0.7937253933,-1.14807407,0.1480740698,-1.293725393,0.2937253933,-1.14807407,0.1480740698,0.6480740698,1
-2,-3,3,0.1428571429,-49.59183673,-0.5,0.5,0.6776309272,0.8299250028,-1.177630927,0.1776309272,-1.329925003,0.3299250028,-1.177630927,0.1776309272,0.6776309272,1
-2,-3,3,0.1,-51.84,-0.5,0.5,0.692820323,0.8485281374,-1.192820323,0.192820323,-1.348528137,0.3485281374,-1.192820323,0.192820323,0.692820323,1
-2,-3,4,10,21534,-0.5,0.5527707984,,,,,,,,,,0
-2,-3,4,2,798,-0.5,0.5527707984,,,,,,,,,,0
-2,-3,4,1,150,-0.5,0.5527707984,,,,,,,,,,0
-2,-3,4,0.5,-12,-0.5,0.5527707984,0.3333333333,0.4082482905,-0.8333333333,-0.1666666667,-0.9082482905,-0.09175170954,-0.8333333333,-0.1666666667,0.3333333333,1
-2,-3,4,0.2,-57.36,-0.5,0.5527707984,0.7287737036,0.8925618559,-1.228773704,0.2287737036,-1.392561856,0.3925618559,-1.228773704,0.2287737036,0.7287737036,1
-2,-3,4,0.1428571429,-61.59183673,-0.5,0.5527707984,0.7551786442,0.9249011714,-1.255178644,0.2551786442,-1.424901171,0.4249011714,-1.255178644,0.2551786442,0.7551786442,1
-2,-3,4,0.1,-63.84,-0.5,0.5527707984,0.7688375063,0.9416297928,-1.268837506,0.2688375063,-1.441629793,0.4416297928,-1.268837506,0.2688375063,0.7688375063,1
-2,-3,5,10,21522,-0.5,0.6009252126,,,,,,,,,,0
-2,-3,5,2,786,-0.5,0.6009252126,,,,,,,,,,0
-2,-3,5,1,138,-0.5,0.6009252126,,,,,,,,,,0
-2,-3,5,0.5,-24,-0.5,0.6009252126,0.4714045208,0.5773502692,-0.9714045208,-0.02859547921,-1.077350269,0.07735026919,-0.9714045208,-0.02859547921,0.4714045208,1
-2,-3,5,0.2,-69.36,-0.5,0.6009252126,0.8013876853,0.9814954576,-1.301387685,0.3013876853,-1.481495458,0.4814954576,-1.301387685,0.3013876853,0.8013876853,1
-2,-3,5,0.1428571429,-73.59183673,-0.5,0.6009252126,0.8254731344,1.010993988,-1.325473134,0.3254731344,-1.510993988,0.5109939879,-1.325473134,0.3254731344,0.8254731344,1
-2,-3,5,0.1,-75.84,-0.5,0.6009252126,0.837987006,1.026320288,-1.337987006,0.337987006,-1.526320288,0.5263202879,-1.337987006,0.337987006,0.837987006,1
-2,-2,-5,10,21652,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,2,916,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,1,268,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,0.5,106,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,0.2,60.64,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,0.1428571429,56.40816327,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-5,0.1,54.16,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,10,21640,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,2,904,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,1,256,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,0.5,94,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,0.2,48.64,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,0.1428571429,44.40816327,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-4,0.1,42.16,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,10,21628,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,2,892,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,1,244,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,0.5,82,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,0.2,36.64,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,0.1428571429,32.40816327,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-3,0.1,30.16,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,10,21616,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,2,880,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,1,232,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,0.5,70,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,0.2,24.64,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,0.1428571429,20.40816327,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-2,0.1,18.16,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,10,21604,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,2,868,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,1,220,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,0.5,58,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,0.2,12.64,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,0.1428571429,8.408163265,-0.3333333333,nan,,,,,,,,,,0
-2,-2,-1,0.1,6.16,-0.3333333333,nan,,,,,,,,,,0
-2,-2,0,10,21592,-0.3333333333,0.1924500897,,,,,,,,,,0
-2,-2,0,2,856,-0.3333333333,0.1924500897,,,,,,,,,,0
-2,-2,0,1,208,-0.3333333333,0.1924500897,,,,,,,,,,0
-2,-2,0,0.5,46,-0.3333333333,0.1924500897,,,,,,,,,,0
-2,-2,0,0.2,0.64,-0.3333333333,0.1924500897,,,,,,,,,,0
-2,-2,0,0.1428571429,-3.591836735,-0.3333333333,0.1924500897,0.1823670681,0.2233531314,-0.5157004015,-0.1509662652,-0.5566864648,-0.1099802019,-0.5157004015,-0.1509662652,0.1823670681,1
-2,-2,0,0.1,-5.84,-0.3333333333,0.1924500897,0.2325383282,0.2848001248,-0.5658716615,-0.1007950052,-0.6181334582,-0.04853320849,-0.5658716615,-0.1007950052,0.2325383282,1
-2,-2,1,10,21580,-0.3333333333,0.3042903097,,,,,,,,,,0
-2,-2,1,2,844,-0.3333333333,0.3042903097,,,,,,,,,,0
-2,-2,1,1,196,-0.3333333333,0.3042903097,,,,,,,,,,0
-2,-2,1,0.5,34,-0.3333333333,0.3042903097,,,,,,,,,,0
-2,-2,1,0.2,-11.36,-0.3333333333,0.3042903097,0.324322656,0.3972125096,-0.6576559893,-0.009010677348,-0.7305458429,0.06387917626,-0.6576559893,-0.009010677348,0.324322656,1
-2,-2,1,0.1428571429,-15.59183673,-0.3333333333,0.3042903097,0.3799590223,0.4653528639,-0.7132923557,0.046625689,-0.7986861973,0.1320195306,-0.7132923557,0.046625689,0.3799590223,1
-2,-2,1,0.1,-17.84,-0.3333333333,0.3042903097,0.4064298035,0.4977728174,-0.7397631368,0.07309647018,-0.8311061508,0.1644394841,-0.7397631368,0.07309647018,0.4064298035,1
-2,-2,2,10,21568,-0.3333333333,0.3849001795,,,,,,,,,,0
-2,-2,2,2,832,-0.3333333333,0.3849001795,,,,,,,,,,0
-2,-2,2,1,184,-0.3333333333,0.3849001795,,,,,,,,,,0
-2,-2,2,0.5,22,-0.3333333333,0.3849001795,,,,,,,,,,0
-2,-2,2,0.2,-23.36,-0.3333333333,0.3849001795,0.4650766564,0.5696002497,-0.7984099897,0.131743323,-0.902933583,0.2362669164,-0.7984099897,0.131743323,0.4650766564,1
-2,-2,2,0.1428571429,-27.59183673,-0.3333333333,0.3849001795,0.5054502644,0.619047619,-0.8387835977,0.1721169311,-0.9523809524,0.2857142857,-0.8387835977,0.1721169311,0.5054502644,1
-2,-2,2,0.1,-29.84,-0.3333333333,0.3849001795,0.525638941,0.6437735972,-0.8589722743,0.1923056077,-0.9771069305,0.3104402639,-0.8589722743,0.1923056077,0.525638941,1
-2,-2,3,10,21556,-0.3333333333,0.4513354669,,,,,,,,,,0
-2,-2,3,2,820,-0.3333333333,0.4513354669,,,,,,,,,,0
-2,-2,3,1,172,-0.3333333333,0.4513354669,,,,,,,,,,0
-2,-2,3,0.5,10,-0.3333333333,0.4513354669,,,,,,,,,,0
-2,-2,3,0.2,-35.36,-0.3333333333,0.4513354669,0.5721952529,0.7007932014,-0.9055285862,0.2388619195,-1.034126535,0.3674598681,-0.9055285862,0.2388619195,0.5721952529,1
-2,-2,3,0.1428571429,-39.59183673,-0.3333333333,0.4513354669,0.6054676547,0.7415434049,-0.938800988,0.2721343214,-1.074876738,0.4082100715,-0.938800988,0.2721343214,0.6054676547,1
-2,-2,3,0.1,-41.84,-0.3333333333,0.4513354669,0.6224206033,0.7623064417,-0.9557539366,0.28908727,-1.095639775,0.4289731084,-0.9557539366,0.28908727,0.6224206033,1
-2,-2,4,10,21544,-0.3333333333,0.5091750772,,,,,,,,,,0
-2,-2,4,2,808,-0.3333333333,0.5091750772,,,,,,,,,,0
-2,-2,4,1,160,-0.3333333333,0.5091750772,,,,,,,,,,0
-2,-2,4,0.5,-2,-0.3333333333,0.5091750772,0.1360827635,0.1666666667,-0.4694160968,-0.1972505698,-0.5,-0.1666666667,-0.4694160968,-0.1972505698,0.1360827635,1
-2,-2,4,0.2,-47.36,-0.3333333333,0.5091750772,0.6622073078,0.811035004,-0.9955406411,0.3288739745,-1.144368337,0.4777016707,-0.9955406411,0.3288739745,0.6622073078,1
-2,-2,4,0.1428571429,-51.59183673,-0.3333333333,0.5091750772,0.6911600336,0.8464947064,-1.024493367,0.3578267002,-1.17982804,0.5131613731,-1.024493367,0.3578267002,0.6911600336,1
-2,-2,4,0.1,-53.84,-0.3333333333,0.5091750772,0.7060584385,0.8647414514,-1.039391772,0.3727251051,-1.198074785,0.5314081181,-1.039391772,0.3727251051,0.7060584385,1
-2,-2,5,10,21532,-0.3333333333,0.5610836077,,,,,,,,,,0
-2,-2,5,2,796,-0.3333333333,0.5610836077,,,,,,,,,,0
-2,-2,5,1,148,-0.3333333333,0.5610836077,,,,,,,,,,0
-2,-2,5,0.5,-14,-0.3333333333,0.5610836077,0.3600411499,0.4409585518,-0.6933744832,0.02670781658,-0.7742918852,0.1076252185,-0.6933744832,0.02670781658,0.3600411499,1
-2,-2,5,0.2,-59.36,-0.3333333333,0.5610836077,0.741370103,0.9079892315,-1.074703436,0.4080367697,-1.241322565,0.5746558981,-1.074703436,0.4080367697,0.741370103,1
-2,-2,5,0.1428571429,-63.59183673,-0.3333333333,0.5610836077,0.7673417121,0.9397978265,-1.100675045,0.4340083787,-1.27313116,0.6064644931,-1.100675045,0.4340083787,0.7673417121,1
-2,-2,5,0.1,-65.84,-0.3333333333,0.5610836077,0.7807878263,0.9562658859,-1.11412116,0.4474544929,-1.289599219,0.6229325525,-1.11412116,0.4474544929,0.7807878263,1
-2,-1,-5,10,21658,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,2,922,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,1,274,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,0.5,112,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,0.2,66.64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,0.1428571429,62.40816327,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-5,0.1,60.16,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,10,21646,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,2,910,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,1,262,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,0.5,100,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,0.2,54.64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,0.1428571429,50.40816327,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-4,0.1,48.16,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,10,21634,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,2,898,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,1,250,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,0.5,88,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,0.2,42.64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,0.1428571429,38.40816327,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-3,0.1,36.16,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,10,21622,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,2,886,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,1,238,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,0.5,76,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,0.2,30.64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,0.1428571429,26.40816327,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-2,0.1,24.16,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,10,21610,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,2,874,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,1,226,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,0.5,64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,0.2,18.64,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,0.1428571429,14.40816327,-0.1666666667,nan,,,,,,,,,,0
-2,-1,-1,0.1,12.16,-0.1666666667,nan,,,,,,,,,,0
-2,-1,0,10,21598,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,2,862,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,1,214,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,0.5,52,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,0.2,6.64,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,0.1428571429,2.408163265,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,0,0.1,0.16,-0.1666666667,0.09622504486,,,,,,,,,,0
-2,-1,1,10,21586,-0.1666666667,0.2545875386,,,,,,,,,,0
-2,-1,1,2,850,-0.1666666667,0.2545875386,,,,,,,,,,0
-2,-1,1,1,202,-0.1666666667,0.2545875386,,,,,,,,,,0
-2,-1,1,0.5,40,-0.1666666667,0.2545875386,,,,,,,,,,0
-2,-1,1,0.2,-5.36,-0.1666666667,0.2545875386,0.2227770851,0.2728450924,-0.3894437517,0.0561104184,-0.4395117591,0.1061784257,-0.3894437517,0.0561104184,0.2227770851,1
-2,-1,1,0.1428571429,-9.591836735,-0.1666666667,0.2545875386,0.2980156088,0.3649930885,-0.4646822755,0.1313489422,-0.5316597552,0.1983264218,-0.4646822755,0.1313489422,0.2980156088,1
-2,-1,1,0.1,-11.84,-0.1666666667,0.2545875386,0.3311036539,0.405517502,-0.4977703206,0.1644369872,-0.5721841687,0.2388508354,-0.4977703206,0.1644369872,0.3311036539,1
-2,-1,2,10,21574,-0.1666666667,0.3469443332,,,,,,,,,,0
-2,-1,2,2,838,-0.1666666667,0.3469443332,,,,,,,,,,0
-2,-1,2,1,190,-0.1666666667,0.3469443332,,,,,,,,,,0
-2,-1,2,0.5,28,-0.1666666667,0.3469443332,,,,,,,,,,0
-2,-1,2,0.2,-17.36,-0.1666666667,0.3469443332,0.4009248567,0.4910306621,-0.5675915234,0.2342581901,-0.6576973288,0.3243639954,-0.5675915234,0.2342581901,0.4009248567,1
-2,-1,2,0.1428571429,-21.59183673,-0.1666666667,0.3469443332,0.44712908,0.5476190476,-0.6137957467,0.2804624134,-0.7142857143,0.380952381,-0.6137957467,0.2804624134,0.44712908,1
-2,-1,2,0.1,-23.84,-0.1666666667,0.3469443332,0.4698305447,0.5754225501,-0.6364972114,0.303163878,-0.7420892167,0.4087558834,-0.6364972114,0.303163878,0.4698305447,1
-2,-1,3,10,21562,-0.1666666667,0.4194352464,,,,,,,,,,0
-2,-1,3,2,826,-0.1666666667,0.4194352464,,,,,,,,,,0
-2,-1,3,1,178,-0.1666666667,0.4194352464,,,,,,,,,,0
-2,-1,3,0.5,16,-0.1666666667,0.4194352464,,,,,,,,,,0
-2,-1,3,0.2,-29.36,-0.1666666667,0.4194352464,0.5213941425,0.638574802,-0.6880608092,0.3547274759,-0.8052414687,0.4719081354,-0.6880608092,0.3547274759,0.5213941425,1
-2,-1,3,0.1428571429,-33.59183673,-0.1666666667,0.4194352464,0.5577055902,0.6830470613,-0.7243722568,0.3910389235,-0.849713728,0.5163803947,-0.7243722568,0.3910389235,0.5577055902,1
-2,-1,3,0.1,-35.84,-0.1666666667,0.4194352464,0.5760658399,0.705533683,-0.7427325065,0.4093991732,-0.8722003496,0.5388670163,-0.7427325065,0.4093991732,0.5760658399,1
-2,-1,4,10,21550,-0.1666666667,0.4811252243,,,,,,,,,,0
-2,-1,4,2,814,-0.1666666667,0.4811252243,,,,,,,,,,0
-2,-1,4,1,166,-0.1666666667,0.4811252243,,,,,,,,,,0
-2,-1,4,0.5,4,-0.1666666667,0.4811252243,,,,,,,,,,0
-2,-1,4,0.2,-41.36,-0.1666666667,0.4811252243,0.618840014,0.7579211334,-0.7855066807,0.4521733474,-0.9245878001,0.5912544667,-0.7855066807,0.4521733474,0.618840014,1
-2,-1,4,0.1428571429,-45.59183673,-0.1666666667,0.4811252243,0.649728125,0.7957511889,-0.8163947917,0.4830614583,-0.9624178556,0.6290845222,-0.8163947917,0.4830614583,0.649728125,1
-2,-1,4,0.1,-47.84,-0.1666666667,0.4811252243,0.6655546281,0.8151346174,-0.8322212947,0.4988879614,-0.981801284,0.6484679507,-0.8322212947,0.4988879614,0.6655546281,1
-2,-1,5,10,21538,-0.1666666667,0.5357583756,,,,,,,,,,0
-2,-1,5,2,802,-0.1666666667,0.5357583756,,,,,,,,,,0
-2,-1,5,1,154,-0.1666666667,0.5357583756,,,,,,,,,,0
-2,-1,5,0.5,-8,-0.1666666667,0.5357583756,0.272165527,0.3333333333,-0.4388321936,0.1054988603,-0.5,0.1666666667,-0.4388321936,0.1054988603,0.272165527,1
-2,-1,5,0.2,-53.36,-0.1666666667,0.5357583756,0.7029040291,0.8608781047,-0.8695706957,0.5362373624,-1.027544771,0.694211438,-0.8695706957,0.5362373624,0.7029040291,1
-2,-1,5,0.1428571429,-57.59183673,-0.1666666667,0.5357583756,0.7302449915,0.8943638081,-0.8969116581,0.5635783248,-1.061030475,0.7276971415,-0.8969116581,0.5635783248,0.7302449915,1
-2,-1,5,0.1,-59.84,-0.1666666667,0.5357583756,0.7443615211,0.9116529554,-0.9110281878,0.5776948544,-1.078319622,0.7449862887,-0.9110281878,0.5776948544,0.7443615211,1
-2,0,-5,10,21660,0,nan,,,,,,,,,,0
-2,0,-5,2,924,0,nan,,,,,,,,,,0
-2,0,-5,1,276,0,nan,,,,,,,,,,0
-2,0,-5,0.5,114,0,nan,,,,,,,,,,0
-2,0,-5,0.2,68.64,0,nan,,,,,,,,,,0
-2,0,-5,0.1428571429,64.40816327,0,nan,,,,,,,,,,0
-2,0,-5,0.1,62.16,0,nan,,,,,,,,,,0
-2,0,-4,10,21648,0,nan,,,,,,,,,,0
-2,0,-4,2,912,0,nan,,,,,,,,,,0
-2,0,-4,1,264,0,nan,,,,,,,,,,0
-2,0,-4,0.5,102,0,nan,,,,,,,,,,0
-2,0,-4,0.2,56.64,0,nan,,,,,,,,,,0
-2,0,-4,0.1428571429,52.40816327,0,nan,,,,,,,,,,0
-2,0,-4,0.1,50.16,0,nan,,,,,,,,,,0
-2,0,-3,10,21636,0,nan,,,,,,,,,,0
